round	value	daily_double	category	comments	answer	question	air_date	notes
2	800	no	LIBRARIES	-	This city is home to the Mayo Patient Health Education Library	Rochester, Minnesota	1997-02-19	-
2	1000	no	LIBRARIES	-	Washington, D.C. school that houses the Moorland-Spingarn & Channing Pollock collections	Howard University	1997-02-19	-
2	200	no	THE ELEMENTS	-	At over 150 lbs., The Welcome Stranger, discovered in Australia, is the largest pure nugget of this	gold	1997-02-19	-
2	400	no	THE ELEMENTS	-	This element found in coal derives its name from the Latin word for "coal\"	carbon	1997-02-19	-
2	600	no	THE ELEMENTS	-	This second-lightest gas has the lowest boiling point of any element	helium	1997-02-19	-
2	800	no	THE ELEMENTS	-	A molecule of ammonia is made up of 3 hydrogen atoms & 1 atom of this element	nitrogen	1997-02-19	-
2	1000	no	THE ELEMENTS	-	Terbium & Yttrium were both named for the village of Ytterby in this Scandinavian country	Sweden	1997-02-19	-
2	200	no	SHOPPING AROUND THE WORLD	-	Nathan Road on Kowloon is one of this British colony's best-known shopping streets	Hong Kong	1997-02-19	-
2	400	no	SHOPPING AROUND THE WORLD	-	Plaza Las Americas in this U.S. commonwealth is the largest shopping mall in the Caribbean	Puerto Rico	1997-02-19	-
2	600	no	SHOPPING AROUND THE WORLD	-	Miyawaki Baisen-An, a famous shop in Kyoto, has sold these fluttering objects since 1823	fans	1997-02-19	-
2	800	no	SHOPPING AROUND THE WORLD	-	You'll find Gucci's original store on Via Tornabuoni in this Tuscan city	Florence	1997-02-19	-
2	900	yes	SHOPPING AROUND THE WORLD	-	This country is famous for its hand-knit woolen sweaters, which you can purchase with its Krona, abbreviated Ikr	Iceland	1997-02-19	-
2	200	no	LITERARY HODGEPODGE	-	This novelist's brother Alec Waugh wrote the novel "The Loom of Youth" at the youthful age of 17	Evelyn Waugh	1997-02-19	-
2	400	no	LITERARY HODGEPODGE	-	In the early 1500s Sir Thomas Wyatt introduced this type of 14-line lyric poem to England	sonnet	1997-02-19	-
2	600	no	LITERARY HODGEPODGE	-	\"Das Schloss" is the German title of this Kafka novel	The Castle	1997-02-19	-
2	800	no	LITERARY HODGEPODGE	-	Catholic priest Alexis Kagame is known for writing in Kinyarwanda, the language of this, his native country	Rwanda	1997-02-19	-
2	1000	no	LITERARY HODGEPODGE	-	Chapter XII of his novel "Sons and Lovers" is entitled "Passion\"	(D.H.) Lawrence	1997-02-19	-
3	0	no	POP MUSIC	-	The only person to hit the Billboard Top 40 with "The Star-Spangled Banner\"	Whitney Houston	1997-02-19	-
1	100	no	U.S. HISTORY	-	In 1981, just minutes after President Reagan was sworn in, the 52 hostages in this country were released	Iran	1997-02-20	-
1	200	no	U.S. HISTORY	-	In 1950 2 Puerto Rican nationalists made an attempt on this president's life	Harry S. Truman	1997-02-20	-
1	300	no	U.S. HISTORY	-	Robert McNamara served in this post 1961-68	Secretary of Defense	1997-02-20	-
1	400	no	U.S. HISTORY	-	Philanthropist Gerrit Smith helped finance this man's 1859 raid on Harper's Ferry	John Brown	1997-02-20	-
1	500	no	U.S. HISTORY	-	This 1890 act was designed in part to prevent monopolies	Sherman Anti-Trust Act	1997-02-20	-
1	100	no	PHOBIAS	-	A gephyrophobic won't burn these behind him; he's afraid to cross them in the first place	bridges	1997-02-20	-
1	200	no	PHOBIAS	-	A frigophobic is afraid of this, so a Frigidaire would be off limits	the cold	1997-02-20	-
1	300	no	PHOBIAS	-	Alektorophobia is the fear of this & we don't know if it comes before or after a fear of eggs	chickens	1997-02-20	-
1	400	no	PHOBIAS	-	A sciaphobic would jump at his own one of these, not just at Lamont Cranston's	shadow	1997-02-20	-
1	500	yes	PHOBIAS	-	He's probably the Bible's most famous tonsurphobic	Samson (he was afraid of having his hair cut)	1997-02-20	-
1	100	no	FAMILIAR PHRASES	-	You may "put" this "on the line" or "where your mouth is\"	money	1997-02-20	-
1	200	no	FAMILIAR PHRASES	-	Those who play cricket know an awkward situation is this kind of "wicket\"	sticky wicket	1997-02-20	-
1	300	no	FAMILIAR PHRASES	-	David Copperfield knows to accomplish something that seems impossible is to "pull" this "out of the hat\"	a rabbit	1997-02-20	-
1	400	no	FAMILIAR PHRASES	-	Something superior is said to be "head and" these above the rest	shoulders	1997-02-20	-
1	500	no	FAMILIAR PHRASES	-	A bright person knows "never" do this to "my door again" means stay away forever	darken	1997-02-20	-
1	100	no	THE SOUTH	-	This Arkansas capital is nicknamed "The City of Roses" for its many gardens	Little Rock	1997-02-20	-
1	200	no	THE SOUTH	-	The historic Natchez Trace Parkway runs about 10 miles north of this Mississippi capital	Jackson	1997-02-20	-
1	300	no	THE SOUTH	-	More crayfish are produced in this state than any other	Louisiana	1997-02-20	-
1	400	no	THE SOUTH	-	It's Alabama's oldest city & its only seaport	Mobile	1997-02-20	-
1	500	no	THE SOUTH	-	This fertile valley was called "The Granary of the Confederacy\"	Shenandoah Valley	1997-02-20	-
1	100	no	WINE	-	Vin Santo, a sweet specialty of this country's Tuscany region, is made with semi-dried grapes	Italy	1997-02-20	-
1	200	no	WINE	-	Qualitatswein Bestimmter Anbaugebiet is in the middle of this country's 3 quality classifications	Germany	1997-02-20	-
1	300	no	WINE	-	Most of this state's vineyards lie along Lake Erie's shores, from Sandusky to the Pennsylvania border	Ohio	1997-02-20	-
1	400	no	WINE	-	This famous chateau releases some wine under its second label, Les Carruades de Lafite	Chateau Lafite Rothschild	1997-02-20	-
1	500	no	WINE	-	This fortified wine is produced in the Iberian Peninsula's Douro Valley	port	1997-02-20	-
1	100	no	SINGERS "R" US	-	This former lead singer of the Commodores wrote Kenny Rogers' 1980 hit "Lady\"	Lionel Richie	1997-02-20	-
1	200	no	SINGERS "R" US	-	He formed the Miracles, then called the Matadors, while in high school	Smokey Robinson	1997-02-20	-
1	300	no	SINGERS "R" US	-	Her first solo chart topper came in 1970 with "Ain't No Mountain High Enough\"	Diana Ross	1997-02-20	-
1	400	no	SINGERS "R" US	-	His biggest U.S. hit record, "The Dock of the Bay" wasn't released until after his 1967 death	Otis Redding	1997-02-20	-
1	500	no	SINGERS "R" US	-	She made 3 albums with the Stone Poneys before beginning a solo career	Linda Ronstadt	1997-02-20	-
2	200	no	ASIAN GEOGRAPHY	-	In 1923 Angora, now called Ankara, succeeded this city as its country's capital	Istanbul	1997-02-20	-
2	400	no	ASIAN GEOGRAPHY	-	Island that's home to the picturesque Mount Fujiyama	Honshu	1997-02-20	-
2	600	no	ASIAN GEOGRAPHY	-	These 2 largest rivers of the Asian portion of the Mideast flow to the Persian Gulf	Tigris & Euphrates	1997-02-20	-
2	800	no	ASIAN GEOGRAPHY	-	During the rainy season the Mekong backs into the Tonle Sap, flooding the central part of this country	Cambodia	1997-02-20	-
2	1000	yes	ASIAN GEOGRAPHY	-	2 of the 4 countries bordering Afghanistan whose names also end in "stan\"	(2 of 4) Pakistan, Tajikistan, Turkmenistan & Uzbekistan	1997-02-20	-
2	200	no	ACTRESSES	-	This "Striptease" star provides the voice of Esmeralda for Disney's "The Hunchback of Notre Dame\"	Demi Moore	1997-02-20	-
2	400	no	ACTRESSES	-	In 1988 she showed her flair for comedy as Wanda Gerschwitz in "A Fish Called Wanda\"	Jamie Lee Curtis	1997-02-20	-
2	600	no	ACTRESSES	-	Julia Ormond played "Sabrina" in the 1995 film,  & this actress played her in the original	Audrey Hepburn	1997-02-20	-
2	800	no	ACTRESSES	-	Abby Bradford on "Eight Is Enough"; today she's one of Broadway's leading divas	Betty Buckley	1997-02-20	-
2	1000	no	ACTRESSES	-	This British star won acclaim for her roles in "Enchanted April", "Damage" & "The Crying Game\"	Miranda Richardson	1997-02-20	-
2	200	no	SHIPS	-	Due to stormy weather, this ship arrived at Cape Cod instead of Virginia November 21, 1620	the Mayflower	1997-02-20	-
2	400	no	SHIPS	-	On May 7, 1915 the Germans sank this British liner because of the 173 tons of rifle ammunition & shells on board	the Lusitania	1997-02-20	-
2	600	no	SHIPS	-	In November 1609 the British seized this Henry Hudson ship but later returned it to the Dutch East India Co.	The Half Moon	1997-02-20	-
2	800	no	SHIPS	-	Jacque's Cousteau's ship; John Denver sang about it	Calypso	1997-02-20	-
2	1000	no	SHIPS	-	Brothers Martin & Vincente Pinzon commanded these 2 ships on Columbus' first voyage to the New World	Nina & Pinta	1997-02-20	-
2	200	no	1897	-	This jiggly dessert was introduced in 1897 by Pearl B. Wait	Jell-O	1997-02-20	-
2	600	no	1897	-	This leader of the Nation of Islam, or Black Muslims, was born Elijah Poole in 1897	Elijah Muhammad	1997-02-20	-
2	800	no	1897	-	The Vladivostok to Khabarovsk section of this Russian railroad opened to traffic in 1897	Trans-Siberian Railway	1997-02-20	-
2	1000	no	1897	-	In this French artist's 1897 painting "The Sleeping Gypsy", a woman sleeps while a lion examines her	Henri Rousseau	1997-02-20	-
2	200	no	AMERICAN RESTAURANTS	-	This famous chef's sister Enola Prudhomme has her own Cajun cafe in Carencro, Louisiana	Paul Prudhomme	1997-02-20	-
2	400	no	AMERICAN RESTAURANTS	-	California Fat's in this state capital isn't named for its caloric content; it's owned by the Fat family	Sacramento	1997-02-20	-
2	600	no	AMERICAN RESTAURANTS	-	The Trellis in Williamsburg, VA. is run by Marcel Desaulniers, who hosts the TV series "Death By" this sweet	Chocolate	1997-02-20	-
2	800	no	AMERICAN RESTAURANTS	-	This pirate-themed Las Vegas hotel has a restaurant called The Plank; hope they don't make you walk it	Treasure Island	1997-02-20	-
2	1000	no	AMERICAN RESTAURANTS	-	Poi pancakes & taro hash browns are served for breakfast at Bali Hai on this, Hawaii's "Golden Isle\"	Kauai	1997-02-20	-
2	200	no	AUTHORS ON AUTHORS	-	Saul Bellow said this "Jazz Age" author "couldn't distinguish between innocence and social climbing\"	F. Scott Fitzgerald	1997-02-20	-
2	400	no	AUTHORS ON AUTHORS	-	Ambrose Bierce described this "Earnest" playwright as "That sovereign of insufferables\"	Oscar Wilde	1997-02-20	-
2	600	no	AUTHORS ON AUTHORS	-	This poet said of Ezra Pound, "mr. pound is humane, but not human\"	E.E. Cummings	1997-02-20	-
2	1000	yes	AUTHORS ON AUTHORS	-	In a 1931 issue of The New Yorker, she quipped, "Theodore Dreiser should ought to write nicer\"	Dorothy Parker	1997-02-20	-
2	1000	no	AUTHORS ON AUTHORS	-	Sean O' Casey sniped that this author of "Jeeves" was "English literature's performing flea\"	P.G. Wodehouse	1997-02-20	-
3	0	no	HANDICRAFTS	(Alex: Ah, something we're going to be doing with our hands, probably!)	Supposedly made by William the Conqueror's wife, there's a 230' long copy of it in the V&A Museum	The Bayeux Tapestry	1997-02-20	-
1	100	no	INVENTORS	-	In 1775 David Bushnell built the first of these underwater craft used by the military	Submarines	1997-02-21	-
1	200	no	INVENTORS	-	In 1812 Congress denied his patent renewal for the cotton gin	Eli Whitney	1997-02-21	-
1	300	no	INVENTORS	-	This Italian established wireless communication across the English Channel in 1899	Guglielmo Marconi	1997-02-21	-
1	400	no	INVENTORS	-	In 1925 this frozen food developer began marketing packaged frozen fish	Clarence Birdseye	1997-02-21	-
1	500	no	INVENTORS	-	In 1953 he was commissioned to design a rotunda dome in Dearborn, Michigan	Buckminster Fuller	1997-02-21	-
1	100	no	FOOD & DRINK	-	After it molts this colorful crab is the most popular soft-shell variety in the U.S.	Blue crab	1997-02-21	-
1	200	no	FOOD & DRINK	-	Named for its consistency, it's a beverage made by blending fruit with yogurt, milk or both	Smoothie	1997-02-21	-
1	300	no	FOOD & DRINK	-	To top off a French meal, you might try this pancake dish served flaming in an orange sauce	Crepes Suzette	1997-02-21	-
1	400	no	FOOD & DRINK	-	Lamb served in a pita & topped with onions, peppers & sauce makes up this Greek sandwich	Gyro	1997-02-21	-
1	500	no	FOOD & DRINK	-	Lynchburg, Tennessee is home to the distillery that makes this brand of sour mash whiskey	Jack Daniels	1997-02-21	-
1	100	no	FAMOUS AMERICANS	-	He served as FBI director under every president from Coolidge to Nixon	J. Edgar Hoover	1997-02-21	-
1	200	no	FAMOUS AMERICANS	-	She received her nickname "Little Sure Shot" from Sitting Bull	Annie Oakley	1997-02-21	-
1	300	no	FAMOUS AMERICANS	-	In 1948 he became the first Democrat elected to the Senate from Minnesota	Hubert Humphrey	1997-02-21	-
1	400	no	FAMOUS AMERICANS	-	This photographer was a director of the Sierra Club from 1936 to 1970	Ansel Adams	1997-02-21	-
1	500	no	FAMOUS AMERICANS	-	This man famous for his classification system founded Columbia Univ.'s School of Library Economy	Melville Dewey	1997-02-21	-
1	100	no	CLASSIC MOVIE QUOTES	-	He told Walter Matthau in "The Sunshine Boys", "You know what you are, Willie?  You're a 73-year-old schmo\"	George Burns	1997-02-21	-
1	200	no	CLASSIC MOVIE QUOTES	-	Film in which Jimmy Stewart told Henry Travers, "Well, you look about like the kind of angel I'd get\"	\"It's A Wonderful Life\"	1997-02-21	-
1	300	no	CLASSIC MOVIE QUOTES	-	He remarked to Esther Muir in "A Day At The Races", "If I hold you any closer, I'll be in back of you\"	Groucho Marx	1997-02-21	-
1	400	no	CLASSIC MOVIE QUOTES	-	In this film Vivien Leigh cracked, "Stanley Kowalski, survivor of the Stone Age\"	\"A Streetcar Named Desire\"	1997-02-21	-
1	500	no	CLASSIC MOVIE QUOTES	-	Elizabeth Taylor said to James Dean in this film, "Money isn't all, you know, Jett\"	\"Giant\"	1997-02-21	-
1	100	no	TRAVEL & TOURISM	-	When visiting this New England capital, stop at Charlestown Navy Yard to see "Old Ironsides\"	Boston	1997-02-21	-
1	200	no	TRAVEL & TOURISM	-	This Washington D.C. theater has been restored to appear as it did on the night of April 14, 1865	Ford's Theater	1997-02-21	-
1	300	no	TRAVEL & TOURISM	-	Open to the public, the U.S. Mint in this city stands near the site of its original 1792 building	Philadelphia	1997-02-21	-
1	400	no	TRAVEL & TOURISM	-	This bronze symbol of Copenhagen, located in its harbor, was designed by Edvard Eriksen	The Little Mermaid	1997-02-21	-
1	500	no	TRAVEL & TOURISM	-	The graves of Wild Bill Hickok & Calamity Jane can be seen at Mount Moriah Cemetery in this South Dakota city	Deadwood	1997-02-21	-
1	100	no	BOOKS OF THE BIBLE	-	The flood & the birth of Isaac are covered in this book	Genesis	1997-02-21	-
1	200	no	BOOKS OF THE BIBLE	-	Obadiah, the shortest Old Testament book with 21 verses, is the fourth of the 12 "minor" ones of these	Prophets	1997-02-21	-
1	300	no	BOOKS OF THE BIBLE	-	These 2 books chronicle the monarchs of Israel & Judah, beginning with David & ending with Jehoiachin	Kings I & II	1997-02-21	-
1	400	no	BOOKS OF THE BIBLE	-	Chapters 8-10 of this Old Testament book continue the narrative from Exodus 29	Leviticus	1997-02-21	-
1	500	yes	BOOKS OF THE BIBLE	-	You'll find the quotation "To every thing there is a season" in Chapter 3 of this book	Ecclesiastes	1997-02-21	-
2	200	no	ANCIENT GREECE	-	In 146 B.C. what's now Greece was conquered by this western Mediterranean power	Rome	1997-02-21	-
2	400	no	ANCIENT GREECE	-	Around 430 this large temple on the Acropolis was converted into a Christian church	Parthenon	1997-02-21	-
2	600	no	ANCIENT GREECE	-	This city-state's men were required to eat in the soldiers' barracks  until age 60	Sparta	1997-02-21	-
2	800	no	ANCIENT GREECE	-	This civilization flourished on Crete beginning around 1900 B.C.	Minoan	1997-02-21	-
2	1000	no	ANCIENT GREECE	-	This plain northeast of Athens was the site of the Athenians' victory over the Persian army in 490 B.C.	Marathon	1997-02-21	-
2	200	no	MUSIC APPRECIATION	-	This high female voice may be classified as lyric, dramatic or coloratura	Soprano	1997-02-21	-
2	400	no	MUSIC APPRECIATION	-	Parlando is a direction to sing with clear enunciation as if doing this, as its name implies	Speaking	1997-02-21	-
2	600	no	MUSIC APPRECIATION	-	The name of this type of sailors' work song is derived from the French word for "sing\"	shanty	1997-02-21	-
2	800	no	MUSIC APPRECIATION	-	In 1910 "The Pipe of Desire" became the 1st American opera performed at this American opera house	The Metropolitan	1997-02-21	-
2	1000	no	MUSIC APPRECIATION	-	A fado is a type of melancholy song closely associated with this European capital	Lisbon	1997-02-21	-
2	200	no	GEOGRAPHY	-	Canada's James Bay was named for Thomas James, who explored it while looking for this passage	Northwest Passage	1997-02-21	-
2	400	no	GEOGRAPHY	-	It flows around the Ile de la Cite	The Seine	1997-02-21	-
2	600	no	GEOGRAPHY	-	Ulm in this country is home to the cathedral with the tallest spire in the world	Germany	1997-02-21	-
2	800	no	GEOGRAPHY	-	The Golden Gate of Yaroslav the Wise can be seen in this largest city in the Ukraine	Kiev	1997-02-21	-
2	1000	yes	GEOGRAPHY	-	You can find the Wilhelmina Mountains in this South American country	Suriname (formerly Dutch Guiana)	1997-02-21	-
2	200	no	PEOPLE	-	In March 1996 this husband of Kim Basinger was acquitted of battering a photographer	Alec Baldwin	1997-02-21	-
2	400	no	PEOPLE	-	On Oct. 25, 1993 John Shalikashvili became the first foreign-born chairman of this group	Joint Chiefs of Staff	1997-02-21	-
2	600	no	PEOPLE	-	Christine Todd Whitman was elected the 50th governor of this state in 1993	New Jersey	1997-02-21	-
2	800	no	PEOPLE	-	This PBS late night talk show host previously worked for Bill Moyers on 3 series	Charlie Rose	1997-02-21	-
2	1000	no	PEOPLE	-	In 1989 Daniel Arap Moi named this paleo-anthropologist head of the Kenya Wildlife Service	Richard Leakey	1997-02-21	-
2	200	no	COLLEGES & UNIVERSITIES	-	This country's University of Havana was authorized by the Pope in 1721 & founded 7 years later	Cuba	1997-02-21	-
2	400	no	COLLEGES & UNIVERSITIES	-	The Meadows Museum at this church-founded Dallas school houses a large collection of Spanish art	Southern Methodist University	1997-02-21	-
2	600	no	COLLEGES & UNIVERSITIES	-	The Artificial Intelligence Laboratory is located at this Boston-area "institute\"	MIT (Massachusetts Institute of Technology)	1997-02-21	-
2	800	no	COLLEGES & UNIVERSITIES	-	This Hanover, New Hampshire college was established in 1770 when Eleazer Wheelock erected a single log hut	Dartmouth	1997-02-21	-
2	1000	no	COLLEGES & UNIVERSITIES	-	This De Land, Florida university is named for a 19th century Philadelphia hat maker	Stetson	1997-02-21	-
2	200	no	BOOKS OF THE '90S	-	In 1996 this master of horror turned to serial fiction with a 6-part thriller called "The Green Mile\"	Stephen King	1997-02-21	-
2	400	no	BOOKS OF THE '90S	-	This Peter Benchley book about a giant killer squid was turned into a 1996 TV miniseries	\"The Beast\"	1997-02-21	-
2	600	no	BOOKS OF THE '90S	-	He dedicated his bestseller "The Rainmaker" "To American Trial Lawyers\"	John Grisham	1997-02-21	-
2	1000	yes	BOOKS OF THE '90S	-	Newsweek's Joe Klein turned out to be the "Anonymous" author of this 1996 "Novel of Politics\"	\"Primary Colors\"	1997-02-21	-
2	1000	no	BOOKS OF THE '90S	-	Betty J. Eadie touched many lives with this 1992 mega-bestseller about her near-death experience	\"Embraced By The Light\"	1997-02-21	-
3	0	no	BRITISH STATESMEN	-	In a 1940 eulogy of this man, Churchill spoke of his "Love of peace... toil for peace... strife for peace\"	Neville Chamberlain	1997-02-21	-
1	100	no	ZOOLOGY	-	The peach type of this insect attacks peaches, plums & other fruit, but not clothing	Moth	1997-02-24	-
1	200	no	ZOOLOGY	-	The wolf type of this arachnid rides on its mother's back when it's a baby	Spider	1997-02-24	-
1	300	no	ZOOLOGY	-	The nine-banded type of this mammal almost always gives birth to quadruplets of the same sex	Armadillo	1997-02-24	-
1	400	no	ZOOLOGY	-	These marine animals of the phylum Porifera, which means pore-bearing, have no heads or internal organs	Sponges	1997-02-24	-
1	500	yes	ZOOLOGY	-	The agouti, about the size of a rabbit but related to the guinea pig, belongs to this order of mammals	Rodents	1997-02-24	-
1	100	no	NEWSPAPERS & MAGAZINES	-	This women's publication is known as LHJ for short	Ladies' Home Journal	1997-02-24	-
1	200	no	NEWSPAPERS & MAGAZINES	-	This organization publishes Boys' Life	Boy Scouts	1997-02-24	-
1	300	no	NEWSPAPERS & MAGAZINES	-	This Gannett Company publication has been dubbed "McPaper\"	USA Today	1997-02-24	-
1	400	no	NEWSPAPERS & MAGAZINES	-	This British humor magazine founded in 1841 folded in 1992	Punch	1997-02-24	-
1	500	no	NEWSPAPERS & MAGAZINES	-	Arthur Hays Sulzberger was publisher of this U.S. newspaper from 1935 to 1961	The New York Times	1997-02-24	-
1	100	no	MAJOR LEAGUE SOCCER	-	The New England Revolution's red, white & blue logo resembles one of these American symbols	The American Flag	1997-02-24	-
1	200	no	MAJOR LEAGUE SOCCER	-	The excitement generated by this 1994 event was partially responsible for MLS being formed	The World Cup	1997-02-24	-
1	300	no	MAJOR LEAGUE SOCCER	-	In keeping with the Buccaneer theme of its football team, this area's MLS team is the Mutiny	Tampa Bay	1997-02-24	-
1	400	no	MAJOR LEAGUE SOCCER	-	MLS' debut season was televised on Univision & on this network & its offshoot "2\"	ESPN	1997-02-24	-
1	500	no	MAJOR LEAGUE SOCCER	-	This "Melrose Place" actor won a spot on the L.A. Galaxy team	Andrew Shue	1997-02-24	-
1	100	no	DANCE	-	Legend says Hi'iaka, sister of the goddess Pele, introduced this dance to Hawaii	Hula	1997-02-24	-
1	200	no	DANCE	-	It's the kind of hat traditionally tossed on the floor in the Jarube Tapatio, or Mexican Hat Dance	Sombrero	1997-02-24	-
1	300	no	DANCE	-	Pablo Casals composed music for the Sardana, a dance of this country's Catalan people	Spain	1997-02-24	-
1	400	no	DANCE	-	This sitarist's older brother Uday created the ballet "Radha And Krishna" for Anna Pavlova	Ravi Shankar	1997-02-24	-
1	500	no	DANCE	-	Casanova thought this dance performed by sailors was "lascivious\"	Hornpipe	1997-02-24	-
1	100	no	SITCOMS	-	Daniel Stern, as the adult Kevin Arnold, narrated this series set in the 1960s	\"The Wonder Years\"	1997-02-24	-
1	200	no	SITCOMS	-	On this series CONTROL HQ was located underground at 123 Main Street in Washington, D.C.	\"Get Smart\"	1997-02-24	-
1	300	no	SITCOMS	-	\"Georgia On My Mind" served as the theme song for this Delta Burke series	\"Designing Women\"	1997-02-24	-
1	400	no	SITCOMS	-	In 1967 Frances Bavier won an Emmy for playing this role on "The Andy Griffith Show\"	Aunt Bee	1997-02-24	-
1	500	no	SITCOMS	-	On "Petticoat Junction", Homer Bedloe of the C.F.& W. Railroad tried to scrap this old locomotive	Cannonball Express	1997-02-24	-
1	100	no	\"KEY" WORDS & PHRASES	-	A console on a piano or typewriter	Keyboard	1997-02-24	-
1	200	no	\"KEY" WORDS & PHRASES	-	Where partyers like to "pin the tail\"	On the donkey	1997-02-24	-
1	300	no	\"KEY" WORDS & PHRASES	-	Mentioned in Pennsylvania's state nickname, it's the central topmost support of an arch	Keystone	1997-02-24	-
1	400	no	\"KEY" WORDS & PHRASES	-	It describes a schoolchild left unattended at home while the parents are working	Latchkey	1997-02-24	-
1	500	no	\"KEY" WORDS & PHRASES	-	Thingamajig	doohickey	1997-02-24	-
2	200	no	GEOGRAPHY	-	The Grampians, a part of this continent's Great Dividing Range, is also known by its Aboriginal name, Gariwerd	Australia	1997-02-24	-
2	400	no	GEOGRAPHY	-	This African river enters the Mediterranean via 2 main branches:  the Rosetta & the Damietta	Nile	1997-02-24	-
2	600	no	GEOGRAPHY	-	Located on the Danube, Linz is one of this country's major ports	Austria	1997-02-24	-
2	800	no	GEOGRAPHY	-	Dragon's Mouth is a strait that separates Venezuela's Paria Peninsula from this Caribbean nation	Trinidad & Tobago	1997-02-24	-
2	1000	no	GEOGRAPHY	-	This world capital is the most populous city in the West Indies	Havana, Cuba	1997-02-24	-
2	200	no	TOM CRUISE FILMS	-	As producer, Tom accepted the task of bringing this TV spy series to the screen in a blockbuster film	Mission: Impossible	1997-02-24	-
2	400	no	TOM CRUISE FILMS	-	Now a TV doctor, Anthony Edwards was Tom's fighter plane partner in this film	\"Top Gun\"	1997-02-24	-
2	600	no	TOM CRUISE FILMS	-	Despite her initial objection, Anne Rice conceded that Tom did a good job in this film	\"Interview With The Vampire\"	1997-02-24	-
2	800	no	TOM CRUISE FILMS	-	Tom hustled pool as Paul Newman's protege in this 1986 film	\"The Color Of Money\"	1997-02-24	-
2	1000	no	TOM CRUISE FILMS	-	Tom turned on the Irish brogue for this 1992 film directed by Ron Howard	\"Far And Away\"	1997-02-24	-
2	200	no	ART	-	Renaissance writers gave medieval architecture this barbarian name because they thought it ugly	Gothic	1997-02-24	-
2	400	no	ART	-	The roots of this kind of "expressionism" are seen in the works of Wassily Kandinsky	Abstract expressionism	1997-02-24	-
2	600	no	ART	-	Fathers of this modern style include Claes Oldenburg, George Segal & Roy Lichtenstein	Pop Art	1997-02-24	-
2	800	no	ART	-	Cezanne said, "Treat nature in terms of the cylinder," this shape & "the cone, all in perspective\"	Sphere	1997-02-24	-
2	1000	yes	ART	-	This 20th century Spanish artist called his works "Hand-painted dream photographs\"	Salvador Dali	1997-02-24	-
2	200	no	AMERICAN HISTORY	-	On Aug. 5, 1884 the cornerstone of this landmark's pedestal was laid on Bedloe's Island	Statue of Liberty	1997-02-24	-
2	400	no	AMERICAN HISTORY	-	41 male passengers signed this document in Provincetown Harbor, November 11, 1620	The Mayflower Compact	1997-02-24	-
2	600	no	AMERICAN HISTORY	-	On May 9, 1995 the Senate, by a vote of 98-0, confirmed John Deutch as director of this agency	CIA	1997-02-24	-
2	800	no	AMERICAN HISTORY	-	In 1769 he founded San Diego de Alcala, the first Franciscan mission in California	Fr. Junipero Serra	1997-02-24	-
2	1000	no	AMERICAN HISTORY	-	In 1975 200 U.S. Marines recaptured this merchant ship that had been seized by Cambodia	Mayaguez	1997-02-24	-
2	200	no	CONTEMPORARY AUTHORS	-	The New York Times Magazine has called him "King of the Techno-Thriller\"	Tom Clancy	1997-02-24	-
2	400	no	CONTEMPORARY AUTHORS	-	In the late 1940s this "Princess Daisy" author worked  as a fashion publicist in Paris	Judith Krantz	1997-02-24	-
2	3000	yes	CONTEMPORARY AUTHORS	-	This author once had a newsletter devoted to him titled "Castle Rock\"	Stephen King	1997-02-24	-
2	800	no	CONTEMPORARY AUTHORS	-	This "The Cradle Will Fall" author's first book was a biography of George Washington	Mary Higgins Clark	1997-02-24	-
2	1000	no	CONTEMPORARY AUTHORS	-	The paperback release of his "The Apocalypse Watch" climbed the best seller charts in 1996	Robert Ludlum	1997-02-24	-
2	200	no	NICKNAMES	-	\"Landslide Lyndon\"	Lyndon B. Johnson	1997-02-24	-
2	400	no	NICKNAMES	-	\"Hero of Appomattox\"	Ulysses S. Grant	1997-02-24	-
2	600	no	NICKNAMES	-	Lincoln's adversary "The Little Giant\"	Stephen Douglas	1997-02-24	-
2	800	no	NICKNAMES	-	Defense secretary "Cap The Knife\"	Caspar Weinberger	1997-02-24	-
2	1000	no	NICKNAMES	-	\"The Butcher of Lyon\"	Klaus Barbie	1997-02-24	-
3	0	no	INVENTIONS	-	Introduced at the 1900 World's Fair in Paris, its name comes from Latin for "one that takes you up the ladder\"	Escalator	1997-02-24	-
1	100	no	THE INSECT WORLD	-	The "Japanese" type of this insect belongs to the scarab family	Beetle	1997-02-25	-
1	200	no	THE INSECT WORLD	-	The Hessian fly is so named because people believed Hessian soldiers brought it to America during this war	the Revolutionary War	1997-02-25	-
1	300	no	THE INSECT WORLD	-	The comma & the question mark are 2 angelwing species of these fluttering insects	Butterflies	1997-02-25	-
1	400	no	THE INSECT WORLD	-	It fills the entire cavity of an insect's body but does not carry oxygen to the cells	Blood	1997-02-25	-
1	500	no	THE INSECT WORLD	-	Bee milk is another name for this nutritious substance fed to queen bees	royal jelly	1997-02-25	-
1	100	no	SIGNS & SYMBOLS	-	2-letter symbol for a prescription for medicine	Rx	1997-02-25	-
1	200	no	SIGNS & SYMBOLS	-	The Witches' Almanac says those born under this sign are most likely to "ram" their cars into something	Aries	1997-02-25	-
1	300	no	SIGNS & SYMBOLS	-	Its "Cover The Earth" logo officially turned 90 years old in 1995	Sherwin-Williams	1997-02-25	-
1	400	no	SIGNS & SYMBOLS	-	The playing card we call the jack is called this in England	Knave	1997-02-25	-
